R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,44.6594963,2.700054693,24.38864757,0.666666667,6444.848495,13.2030502,2.211658664,0.199303069,0,4.328888889,2.24137931,10,55.87529541,2.712520549,38.71902666,0.666666667,6892.837937,33.22765525,1.988493007,0.280409876,0,10.80555556,3.827586207,1
10,49.06985393,2.619244735,23.1322561,0.666666667,8070.590822,14.26440274,1.092711659,0.528494028,0,4.555555556,2.206896552,10,55.92826391,2.976159739,42.75403178,0.666666667,7741.303928,30.96209903,2.07717332,0.112625481,0,10.80555556,4,1
10,47.27986009,2.403953842,25.5427902,0.666666667,8289.728009,14.20494959,1.129726787,0.497644828,0,5.182222222,2.103448276,10,53.82880305,2.876096786,37.97151414,0.666666667,8101.950725,31.58372419,2.364912064,0.110148705,0,11.06222222,3.862068966,1
10,47.66286817,2.505532759,25.04545127,0.666666667,8719.144674,11.53431536,1.400397743,0.420975897,0,7.143333333,2,10,51.0275738,2.912078709,30.58893918,0.666666667,8388.943255,32.67416425,2.154381722,0.158825724,0,8.182222222,3.724137931,1
10,48.6607481,2.651508736,23.64345895,0.666666667,8413.823307,14.15728788,1.531141571,0.40337848,0,6.995555556,1.862068966,10,51.370223,3.059952096,34.65590026,0.666666667,9948.637114,30.38057457,1.571299328,0.277623867,0,13.20555556,3.965517241,1
10,45.92268495,2.587588927,34.83702586,0.666666667,12332.86147,15.14472568,2.736849599,0.094386536,0,6.16,1.724137931,10,49.4261353,2.991233362,30.61022958,0.666666667,10293.93234,34.36695816,2.636131729,0.318137485,0,12.51222222,4.103448276,1
10,51.91283844,2.738560731,22.87722212,0.666666667,6357.266842,14.13720817,1.528612915,0.304193599,0,7,1.827586207,10,49.36951763,3.141848295,33.27811526,0.666666667,11380.44972,34.52446344,3.306043754,0.292452205,0,12.02333333,4.275862069,1
10,46.44884273,2.743625823,44.88498488,0.666666667,13664.52373,14.37757492,1.668667669,0.253836991,0,7.36,1.793103448,10,49.89206199,3.504582434,37.83218835,0.666666667,12698.87159,32.75783745,2.921379442,0.200057252,0,11.53333333,4.344827586,1
10,49.48516057,2.460331252,24.42387422,0.666666667,7797.445179,13.67997037,1.806836705,0.329692457,0,6.755555556,1.931034483,10,46.37657084,3.202656616,25.50659167,0.666666667,9983.584607,35.04490672,3.98881418,0.066895858,0,11.52888889,4.379310345,1
10,53.09846146,2.600028908,17.14412144,0.666666667,3946.16891,13.48611573,1.819961627,0.269231686,0,6.312222222,2.034482759,10,42.58392172,3.228967918,22.49200361,0.666666667,6720.468207,26.59159315,3.215299332,0.185327475,0,11.83222222,4.344827586,1
